simulation_id,terminal_value,terminal_return
621,80437.74759413126,-0.1956225240586874
622,78651.96693340802,-0.21348033066591976
623,129168.35682240217,0.29168356822402175
624,125544.96296355351,0.2554496296355351
625,132950.6569271435,0.32950656927143496
626,111495.02348833691,0.11495023488336908
627,77560.50623804404,-0.22439493761955964
628,109505.65178476654,0.09505651784766544
629,98748.39667931224,-0.012516033206877664
630,130879.15699149047,0.30879156991490464
631,99219.69393508829,-0.007803060649117066
632,120587.55703970314,0.20587557039703142
633,99933.68985275557,-0.0006631014724443052
634,95577.13364738961,-0.044228663526103884
635,143278.44664686845,0.4327844664686846
636,116923.89730325539,0.16923897303255386
637,89285.75546846873,-0.1071424453153127
638,137603.9896957214,0.37603989695721385
639,151402.54668262874,0.5140254668262874
640,113830.9329047614,0.13830932904761406
641,105532.87007797544,0.05532870077975449
642,129003.83240727802,0.2900383240727802
643,139708.73541008384,0.3970873541008384
644,94559.16267680023,-0.05440837323199765
645,132768.51355196538,0.32768513551965395
646,68895.52498911317,-0.31104475010886834
647,116516.8304286683,0.16516830428668294
648,112978.98647899735,0.12978986478997356
649,106454.83993897276,0.06454839938972756
650,120477.1226621791,0.20477122662179092
651,109445.6808251734,0.09445680825173408
652,77843.55342596411,-0.22156446574035882
653,114150.49437178121,0.1415049437178122
654,171482.16905721588,0.7148216905721589
655,125312.83682958847,0.2531283682958847
656,121505.58449864014,0.2150558449864013
657,108649.77113344765,0.08649771133447648
658,120916.48265473907,0.20916482654739066
659,130127.96646853506,0.3012796646853506
660,126321.1367450638,0.263211367450638
661,131581.19230059945,0.31581192300599437
662,116147.70710731261,0.16147707107312614
663,163542.2307678815,0.635422307678815
664,152137.50596326595,0.5213750596326596
665,112748.47269335952,0.12748472693359525
666,150437.2446553543,0.5043724465535431
667,108566.78405188647,0.08566784051886467
668,92536.01285712884,-0.07463987142871165
669,80588.58700988411,-0.19411412990115884
670,155079.63637676652,0.5507963637676652
671,73759.96378308308,-0.2624003621691693
672,63205.88172091266,-0.3679411827908734
673,100266.03545353505,0.0026603545353505176
674,153564.60546221558,0.5356460546221558
675,85462.76239278672,-0.14537237607213271
676,109811.45139568338,0.0981145139568338
677,87792.14103165478,-0.1220785896834522
678,113450.435603009,0.13450435603009003
679,178150.61498806873,0.7815061498806872
680,150497.58467316692,0.5049758467316692
681,119230.9077914226,0.19230907791422602
682,116047.17411936914,0.16047174119369134
683,150440.40261380235,0.5044040261380234
684,82515.2350712501,-0.17484764928749896
685,145340.0424432694,0.4534004244326939
686,140563.73369252073,0.4056373369252073
687,119752.9378448515,0.19752937844851504
688,83830.6323532629,-0.16169367646737098
689,99078.84619577168,-0.009211538042283252
690,101473.43314546147,0.014734331454614669
691,108856.40530427055,0.08856405304270543
692,147110.84783989968,0.4711084783989967
693,64598.08124264675,-0.35401918757353246
694,135631.69468946353,0.3563169468946352
695,131663.8162848376,0.3166381628483761
696,117857.81938664528,0.1785781938664528
697,88902.7585982442,-0.11097241401755809
698,155546.0917044691,0.5554609170446909
699,125095.3675898314,0.25095367589831397
700,157263.6751787541,0.5726367517875413
701,96483.11261175181,-0.03516887388248191
702,107527.74535707268,0.0752774535707268
703,82435.25064891344,-0.17564749351086562
704,134502.5790436796,0.34502579043679615
705,95926.60164276781,-0.04073398357232194
706,104111.81040007094,0.041118104000709366
707,129164.59030665543,0.29164590306655436
708,148181.865801822,0.48181865801821977
709,88984.20893168976,-0.11015791068310243
710,89047.79140745745,-0.10952208592542545
711,130051.25765680894,0.3005125765680894
712,105401.46706960698,0.0540146706960698
713,82151.01011064743,-0.17848989889352573
714,121185.13268462566,0.21185132684625652
715,80519.1187216046,-0.194808812783954
716,132403.42309933185,0.3240342309933184
717,197364.00951993186,0.9736400951993187
718,84605.3235389638,-0.15394676461036205
719,129240.9623072895,0.292409623072895
720,86083.39627170691,-0.13916603728293087
721,134533.95148753026,0.34533951487530246
