Date,AAPL,AMZN,GOOGL,MSFT
2024-08-27,226.5418701171875,173.1199951171875,163.5175323486328,409.0552673339844
2024-08-28,225.0119171142578,170.8000030517578,161.70045471191406,405.85272216796875
2024-08-29,228.29039001464844,172.1199951171875,160.6379852294922,408.34356689453125
2024-08-30,227.5055389404297,178.5,162.22669982910156,412.3171081542969
2024-09-03,221.3162078857422,176.25,156.2491912841797,404.70611572265625
2024-09-04,219.40872192382812,173.3300018310547,155.3456268310547,404.1723327636719
2024-09-05,220.92874145507812,177.88999938964844,156.13003540039062,403.6682434082031
2024-09-06,219.37892150878906,171.38999938964844,149.85464477539062,397.05560302734375
2024-09-09,219.4683380126953,175.39999389648438,147.85621643066406,401.0291442871094
2024-09-10,218.6735382080078,179.5500030517578,147.80650329589844,409.4111022949219
2024-09-11,221.2069091796875,184.52000427246094,150.29212951660156,418.14886474609375
2024-09-12,221.3162078857422,187.0,153.80186462402344,422.0630798339844
2024-09-13,221.04795837402344,186.49000549316406,156.5559844970703,425.6116027832031
2024-09-16,214.90830993652344,184.88999938964844,157.15252685546875,426.3529052734375
2024-09-17,215.37522888183594,186.8800048828125,158.40530395507812,430.1188659667969
2024-09-18,219.249755859375,186.42999267578125,158.8924560546875,425.82904052734375
2024-09-19,227.37637329101562,189.8699951171875,161.20909118652344,433.6179504394531
2024-09-20,226.7107391357422,191.60000610351562,162.6507568359375,430.23748779296875
2024-09-23,224.99203491210938,193.8800048828125,160.92076110839844,428.49786376953125
2024-09-24,225.8861846923828,193.9600067138672,161.3582305908203,424.2080078125
2024-09-25,224.8927001953125,192.52999877929688,160.5628204345703,427.11395263671875
2024-09-26,226.03518676757812,191.16000366210938,161.79571533203125,426.3232421875
2024-09-27,226.30340576171875,187.97000122070312,163.00869750976562,423.0712890625
2024-09-30,231.4794464111328,186.3300018310547,164.89779663085938,425.324951171875
2024-10-01,224.73374938964844,185.1300048828125,166.03123474121094,415.8260803222656
2024-10-02,225.30001831054688,184.75999450683594,164.90774536132812,412.30718994140625
2024-10-03,224.197265625,181.9600067138672,164.90774536132812,411.7240295410156
2024-10-04,225.31991577148438,186.50999450683594,166.100830078125,411.24957275390625
2024-10-07,220.2432403564453,180.8000030517578,162.0442657470703,404.8049621582031
2024-10-08,224.29661560058594,182.72000122070312,163.4362335205078,409.9151916503906
2024-10-09,228.04200744628906,185.1699981689453,160.9307098388672,412.6333923339844
2024-10-10,227.54527282714844,186.64999389648438,161.14944458007812,411.0320739746094
2024-10-11,226.06500244140625,188.82000732421875,162.30279541015625,411.506591796875
2024-10-14,229.79054260253906,187.5399932861328,164.01290893554688,414.2939453125
2024-10-15,232.3238983154297,187.69000244140625,164.51004028320312,413.8985900878906
2024-10-16,230.26739501953125,186.88999938964844,164.21176147460938,411.308837890625
2024-10-17,230.63497924804688,187.52999877929688,161.9945526123047,411.9019470214844
2024-10-18,233.4663848876953,188.99000549316406,162.4817352294922,413.3252868652344
2024-10-21,234.9366912841797,189.07000732421875,163.12802124023438,413.9381103515625
2024-10-22,234.32078552246094,189.6999969482422,164.19186401367188,422.5672302246094
2024-10-23,229.25404357910156,184.7100067138672,161.8454132080078,419.6908264160156
2024-10-24,229.06527709960938,186.3800048828125,161.7857666015625,419.8193664550781
2024-10-25,229.89981079101562,187.8300018310547,164.32113647460938,423.19976806640625
2024-10-28,231.87681579589844,188.38999938964844,165.76280212402344,421.6578369140625
2024-10-29,232.14505004882812,190.8300018310547,168.705810546875,426.95587158203125
2024-10-30,228.59835815429688,192.72999572753906,173.4583740234375,427.5291748046875
2024-10-31,224.43569946289062,186.39999389648438,170.12759399414062,401.65185546875
2024-11-01,221.45530700683594,197.92999267578125,170.3065643310547,405.6253662109375
2024-11-04,220.56114196777344,195.77999877929688,168.26834106445312,403.7374572753906
2024-11-05,221.99176025390625,199.5,168.7654571533203,406.7027893066406
2024-11-06,221.26651000976562,207.08999633789062,175.49659729003906,415.32196044921875
2024-11-07,225.99545288085938,210.0500030517578,179.71226501464844,420.5112609863281
2024-11-08,225.7269287109375,208.17999267578125,177.32603454589844,417.6546630859375
2024-11-11,223.01174926757812,206.83999633789062,179.31454467773438,413.17706298828125
2024-11-12,223.01174926757812,208.91000366210938,180.57723999023438,418.1390075683594
2024-11-13,223.8969268798828,214.10000610351562,177.8529815673828,420.283935546875
2024-11-14,226.98007202148438,211.47999572753906,174.57192993164062,421.9543762207031
2024-11-15,223.77755737304688,202.61000061035156,171.49969482421875,410.2018127441406
2024-11-18,226.78115844726562,201.6999969482422,174.2935333251953,410.95306396484375
2024-11-19,227.03973388671875,204.61000061035156,177.09732055664062,412.9595642089844
2024-11-20,227.75584411621094,202.8800048828125,174.96963500976562,410.6861267089844
2024-11-21,227.27845764160156,198.3800048828125,166.66757202148438,408.913330078125
2024-11-22,228.62110900878906,197.1199951171875,163.81405639648438,413.00372314453125
2024-11-25,231.6048126220703,201.4499969482422,166.6874542236328,414.776611328125
2024-11-26,233.7829132080078,207.86000061035156,168.1490478515625,423.888427734375
2024-11-27,233.65362548828125,205.74000549316406,168.2583770751953,418.93634033203125
2024-11-29,236.04058837890625,207.88999938964844,167.97999572753906,419.4018249511719
2024-12-02,238.28829956054688,210.7100067138672,170.5054168701172,426.8497619628906
2024-12-03,241.33168029785156,213.44000244140625,170.35629272460938,427.0676574707031
2024-12-04,241.68971252441406,218.16000366210938,173.36888122558594,433.22802734375
2024-12-05,241.71954345703125,220.5500030517578,171.6488037109375,438.3782043457031
2024-12-06,241.52064514160156,227.02999877929688,173.70693969726562,439.319091796875
2024-12-09,245.40939331054688,226.08999633789062,174.5629425048828,441.7456359863281
2024-12-10,246.42385864257812,225.0399932861328,184.31787109375,439.0814208984375
2024-12-11,245.15081787109375,230.25999450683594,194.5008087158203,444.6871337890625
2024-12-12,246.6128387451172,228.97000122070312,191.07664489746094,445.2516784667969
2024-12-13,246.78189086914062,227.4600067138672,188.94647216796875,442.983642578125
2024-12-16,249.67608642578125,232.92999267578125,195.7550048828125,447.26226806640625
2024-12-17,252.1028289794922,231.14999389648438,194.5207061767578,450.1047058105469
2024-12-18,246.70233154296875,220.52000427246094,187.5330047607422,433.1983337402344
2024-12-19,248.43289184570312,223.2899932861328,187.6425018310547,432.8417663574219
2024-12-20,253.10736083984375,224.9199981689453,190.52914428710938,432.4159240722656
2024-12-23,253.8831329345703,225.05999755859375,193.7343292236328,431.078857421875
2024-12-24,256.79718017578125,229.0500030517578,195.20751953125,435.1197204589844
2024-12-26,257.6127014160156,227.0500030517578,194.6998748779297,433.9114074707031
2024-12-27,254.2013702392578,223.75,191.8729248046875,426.4040832519531
2024-12-30,250.82980346679688,221.3000030517578,190.3599395751953,420.7586975097656
2024-12-31,249.05946350097656,219.38999938964844,188.42886352539062,417.4606018066406
2025-01-02,242.52517700195312,220.22000122070312,188.55825805664062,414.5685729980469
2025-01-03,242.03782653808594,224.19000244140625,190.90740966796875,419.2928771972656
2025-01-06,243.6688995361328,227.61000061035156,195.9640350341797,423.749755859375
2025-01-07,240.89407348632812,222.11000061035156,194.59039306640625,418.3222961425781
